#  E (eV)   dos(E)     Int dos(E)
 15.920  0.2640E-83  0.4600E+03
 15.940  0.2640E-83  0.4600E+03
 15.960  0.2640E-83  0.4600E+03
 15.980  0.2640E-83  0.4600E+03
 16.000  0.2640E-83  0.4600E+03
 16.020  0.2640E-83  0.4600E+03
 16.040  0.2640E-83  0.4600E+03
 16.060  0.2640E-83  0.4600E+03
 16.080  0.2640E-83  0.4600E+03
 16.100  0.2640E-83  0.4600E+03
 16.120  0.2640E-83  0.4600E+03
 16.140  0.2640E-83  0.4600E+03
 16.160  0.2640E-83  0.4600E+03
 16.180  0.2640E-83  0.4600E+03
 16.200  0.2640E-83  0.4600E+03
 16.220  0.2640E-83  0.4600E+03
 16.240  0.2640E-83  0.4600E+03
 16.260  0.2640E-83  0.4600E+03
 16.280  0.2640E-83  0.4600E+03
 16.300  0.2640E-83  0.4600E+03
 16.320  0.2640E-83  0.4600E+03
 16.340  0.2640E-83  0.4600E+03
 16.360  0.2640E-83  0.4600E+03
 16.380  0.2640E-83  0.4600E+03
 16.400  0.2640E-83  0.4600E+03
 16.420  0.2640E-83  0.4600E+03
 16.440  0.2640E-83  0.4600E+03
 16.460  0.2640E-83  0.4600E+03
 16.480  0.2640E-83  0.4600E+03
 16.500  0.2640E-83  0.4600E+03
 16.520  0.2640E-83  0.4600E+03
 16.540  0.2640E-83  0.4600E+03
 16.560  0.2640E-83  0.4600E+03
 16.580  0.2640E-83  0.4600E+03
 16.600  0.2640E-83  0.4600E+03
 16.620  0.2640E-83  0.4600E+03
 16.640  0.2640E-83  0.4600E+03
 16.660  0.2640E-83  0.4600E+03
 16.680  0.2640E-83  0.4600E+03
 16.700  0.2640E-83  0.4600E+03
 16.720  0.2640E-83  0.4600E+03
 16.740  0.2640E-83  0.4600E+03
 16.760  0.2640E-83  0.4600E+03
 16.780  0.2640E-83  0.4600E+03
 16.800  0.2640E-83  0.4600E+03
 16.820  0.2640E-83  0.4600E+03
 16.840  0.2640E-83  0.4600E+03
 16.860  0.2640E-83  0.4600E+03
 16.880  0.2640E-83  0.4600E+03
 16.900  0.2640E-83  0.4600E+03
 16.920  0.2640E-83  0.4600E+03
 16.940  0.2640E-83  0.4600E+03
 16.960  0.2640E-83  0.4600E+03
 16.980  0.2640E-83  0.4600E+03
 17.000  0.2640E-83  0.4600E+03
 17.020  0.2640E-83  0.4600E+03
 17.040  0.2640E-83  0.4600E+03
 17.060  0.2640E-83  0.4600E+03
 17.080  0.2640E-83  0.4600E+03
 17.100  0.2640E-83  0.4600E+03
 17.120  0.2640E-83  0.4600E+03
 17.140  0.2640E-83  0.4600E+03
 17.160  0.2640E-83  0.4600E+03
 17.180  0.2640E-83  0.4600E+03
 17.200  0.2640E-83  0.4600E+03
 17.220  0.2640E-83  0.4600E+03
 17.240  0.2640E-83  0.4600E+03
 17.260  0.2640E-83  0.4600E+03
 17.280  0.2640E-83  0.4600E+03
 17.300  0.2640E-83  0.4600E+03
 17.320  0.2640E-83  0.4600E+03
 17.340  0.2640E-83  0.4600E+03
 17.360  0.2640E-83  0.4600E+03
 17.380  0.2640E-83  0.4600E+03
 17.400  0.2640E-83  0.4600E+03
 17.420  0.2640E-83  0.4600E+03
 17.440  0.2640E-83  0.4600E+03
 17.460  0.2640E-83  0.4600E+03
 17.480  0.2640E-83  0.4600E+03
 17.500  0.2640E-83  0.4600E+03
 17.520  0.2640E-83  0.4600E+03
 17.540  0.2640E-83  0.4600E+03
 17.560  0.2640E-83  0.4600E+03
 17.580  0.2640E-83  0.4600E+03
 17.600  0.2640E-83  0.4600E+03
 17.620  0.2640E-83  0.4600E+03
 17.640  0.2640E-83  0.4600E+03
 17.660  0.2640E-83  0.4600E+03
 17.680  0.2640E-83  0.4600E+03
 17.700  0.2640E-83  0.4600E+03
 17.720  0.2640E-83  0.4600E+03
 17.740  0.2640E-83  0.4600E+03
 17.760  0.2640E-83  0.4600E+03
 17.780  0.2640E-83  0.4600E+03
 17.800  0.2640E-83  0.4600E+03
 17.820  0.2640E-83  0.4600E+03
 17.840  0.2640E-83  0.4600E+03
 17.860  0.2640E-83  0.4600E+03
 17.880  0.2640E-83  0.4600E+03
 17.900  0.2640E-83  0.4600E+03
 17.920  0.2640E-83  0.4600E+03
 17.940  0.2640E-83  0.4600E+03
 17.960  0.2640E-83  0.4600E+03
 17.980  0.2640E-83  0.4600E+03
 18.000  0.2640E-83  0.4600E+03
 18.020  0.2640E-83  0.4600E+03
 18.040  0.2640E-83  0.4600E+03
 18.060  0.2640E-83  0.4600E+03
 18.080  0.2640E-83  0.4600E+03
 18.100  0.2640E-83  0.4600E+03
 18.120  0.2640E-83  0.4600E+03
 18.140  0.2640E-83  0.4600E+03
 18.160  0.2640E-83  0.4600E+03
 18.180  0.2640E-83  0.4600E+03
 18.200  0.2640E-83  0.4600E+03
 18.220  0.2640E-83  0.4600E+03
 18.240  0.2640E-83  0.4600E+03
 18.260  0.2640E-83  0.4600E+03
 18.280  0.2640E-83  0.4600E+03
 18.300  0.2640E-83  0.4600E+03
 18.320  0.2640E-83  0.4600E+03
 18.340  0.2640E-83  0.4600E+03
 18.360  0.2640E-83  0.4600E+03
 18.380  0.2640E-83  0.4600E+03
 18.400  0.2640E-83  0.4600E+03
 18.420  0.2640E-83  0.4600E+03
 18.440  0.2640E-83  0.4600E+03
 18.460  0.2640E-83  0.4600E+03
 18.480  0.2640E-83  0.4600E+03
 18.500  0.2640E-83  0.4600E+03
 18.520  0.2640E-83  0.4600E+03
 18.540  0.2640E-83  0.4600E+03
 18.560  0.2640E-83  0.4600E+03
 18.580  0.2640E-83  0.4600E+03
 18.600  0.2640E-83  0.4600E+03
 18.620  0.2640E-83  0.4600E+03
 18.640  0.2640E-83  0.4600E+03
 18.660  0.2640E-83  0.4600E+03
 18.680  0.2640E-83  0.4600E+03
 18.700  0.2640E-83  0.4600E+03
 18.720  0.2640E-83  0.4600E+03
 18.740  0.2640E-83  0.4600E+03
 18.760  0.2640E-83  0.4600E+03
 18.780  0.2640E-83  0.4600E+03
 18.800  0.2640E-83  0.4600E+03
 18.820  0.2640E-83  0.4600E+03
 18.840  0.2640E-83  0.4600E+03
 18.860  0.2640E-83  0.4600E+03
 18.880  0.2640E-83  0.4600E+03
 18.900  0.2640E-83  0.4600E+03
 18.920  0.2640E-83  0.4600E+03
 18.940  0.2640E-83  0.4600E+03
 18.960  0.2640E-83  0.4600E+03
 18.980  0.2640E-83  0.4600E+03
 19.000  0.2640E-83  0.4600E+03
 19.020  0.2640E-83  0.4600E+03
 19.040  0.2640E-83  0.4600E+03
 19.060  0.2640E-83  0.4600E+03
 19.080  0.2640E-83  0.4600E+03
 19.100  0.2640E-83  0.4600E+03
 19.120  0.2640E-83  0.4600E+03
 19.140  0.2640E-83  0.4600E+03
 19.160  0.2640E-83  0.4600E+03
 19.180  0.2640E-83  0.4600E+03
 19.200  0.2640E-83  0.4600E+03
 19.220  0.2640E-83  0.4600E+03
 19.240  0.2640E-83  0.4600E+03
 19.260  0.2640E-83  0.4600E+03
 19.280  0.2640E-83  0.4600E+03
 19.300  0.2640E-83  0.4600E+03
 19.320  0.2640E-83  0.4600E+03
 19.340  0.2640E-83  0.4600E+03
 19.360  0.2640E-83  0.4600E+03
 19.380  0.2640E-83  0.4600E+03
 19.400  0.2640E-83  0.4600E+03
 19.420  0.2640E-83  0.4600E+03
 19.440  0.2640E-83  0.4600E+03
 19.460  0.2640E-83  0.4600E+03
 19.480  0.2640E-83  0.4600E+03
 19.500  0.2640E-83  0.4600E+03
 19.520  0.2640E-83  0.4600E+03
 19.540  0.2640E-83  0.4600E+03
 19.560  0.2640E-83  0.4600E+03
 19.580  0.2640E-83  0.4600E+03
 19.600  0.2640E-83  0.4600E+03
 19.620  0.2640E-83  0.4600E+03
 19.640  0.2640E-83  0.4600E+03
 19.660  0.2640E-83  0.4600E+03
 19.680  0.2640E-83  0.4600E+03
 19.700  0.2640E-83  0.4600E+03
 19.720  0.2640E-83  0.4600E+03
 19.740  0.2640E-83  0.4600E+03
 19.760  0.2640E-83  0.4600E+03
 19.780  0.2640E-83  0.4600E+03
 19.800  0.2640E-83  0.4600E+03
 19.820  0.2640E-83  0.4600E+03
 19.840  0.2640E-83  0.4600E+03
 19.860  0.2640E-83  0.4600E+03
 19.880  0.2640E-83  0.4600E+03
 19.900  0.2640E-83  0.4600E+03
 19.920  0.2640E-83  0.4600E+03
 19.940  0.2640E-83  0.4600E+03
 19.960  0.2640E-83  0.4600E+03
 19.980  0.2640E-83  0.4600E+03
 20.000  0.2640E-83  0.4600E+03
 20.020  0.2640E-83  0.4600E+03
 20.040  0.2640E-83  0.4600E+03
 20.060  0.2640E-83  0.4600E+03
 20.080  0.2640E-83  0.4600E+03
 20.100  0.2640E-83  0.4600E+03
 20.120  0.2640E-83  0.4600E+03
 20.140  0.2640E-83  0.4600E+03
 20.160  0.2640E-83  0.4600E+03
 20.180  0.2640E-83  0.4600E+03
 20.200  0.2640E-83  0.4600E+03
 20.220  0.2640E-83  0.4600E+03
 20.240  0.2640E-83  0.4600E+03
 20.260  0.2640E-83  0.4600E+03
 20.280  0.2640E-83  0.4600E+03
 20.300  0.2640E-83  0.4600E+03
 20.320  0.2640E-83  0.4600E+03
 20.340  0.2640E-83  0.4600E+03
 20.360  0.2640E-83  0.4600E+03
 20.380  0.2640E-83  0.4600E+03
 20.400  0.2640E-83  0.4600E+03
 20.420  0.2640E-83  0.4600E+03
 20.440  0.2640E-83  0.4600E+03
 20.460  0.2640E-83  0.4600E+03
 20.480  0.2640E-83  0.4600E+03
 20.500  0.2640E-83  0.4600E+03
 20.520  0.2640E-83  0.4600E+03
 20.540  0.2640E-83  0.4600E+03
 20.560  0.2640E-83  0.4600E+03
 20.580  0.2640E-83  0.4600E+03
 20.600  0.2640E-83  0.4600E+03
 20.620  0.2640E-83  0.4600E+03
 20.640  0.2640E-83  0.4600E+03
 20.660  0.2640E-83  0.4600E+03
 20.680  0.2640E-83  0.4600E+03
 20.700  0.2640E-83  0.4600E+03
 20.720  0.2640E-83  0.4600E+03
 20.740  0.2640E-83  0.4600E+03
 20.760  0.2640E-83  0.4600E+03
 20.780  0.2640E-83  0.4600E+03
 20.800  0.2640E-83  0.4600E+03
 20.820  0.2640E-83  0.4600E+03
 20.840  0.2640E-83  0.4600E+03
 20.860  0.2640E-83  0.4600E+03
 20.880  0.2640E-83  0.4600E+03
 20.900  0.2640E-83  0.4600E+03
 20.920  0.2640E-83  0.4600E+03
 20.940  0.2640E-83  0.4600E+03
 20.960  0.2640E-83  0.4600E+03
 20.980  0.2640E-83  0.4600E+03
 21.000  0.2640E-83  0.4600E+03
 21.020  0.2640E-83  0.4600E+03
 21.040  0.2640E-83  0.4600E+03
 21.060  0.2640E-83  0.4600E+03
 21.080  0.2640E-83  0.4600E+03
 21.100  0.2640E-83  0.4600E+03
 21.120  0.2640E-83  0.4600E+03
 21.140  0.2640E-83  0.4600E+03
 21.160  0.2640E-83  0.4600E+03
 21.180  0.2640E-83  0.4600E+03
 21.200  0.2640E-83  0.4600E+03
 21.220  0.2640E-83  0.4600E+03
 21.240  0.2640E-83  0.4600E+03
 21.260  0.2640E-83  0.4600E+03
 21.280  0.2640E-83  0.4600E+03
 21.300  0.2640E-83  0.4600E+03
 21.320  0.2640E-83  0.4600E+03
 21.340  0.2640E-83  0.4600E+03
 21.360  0.2640E-83  0.4600E+03
 21.380  0.2640E-83  0.4600E+03
 21.400  0.2640E-83  0.4600E+03
 21.420  0.2640E-83  0.4600E+03
 21.440  0.2640E-83  0.4600E+03
 21.460  0.2640E-83  0.4600E+03
 21.480  0.2640E-83  0.4600E+03
 21.500  0.2640E-83  0.4600E+03
 21.520  0.2640E-83  0.4600E+03
 21.540  0.2640E-83  0.4600E+03
 21.560  0.2640E-83  0.4600E+03
 21.580  0.2640E-83  0.4600E+03
 21.600  0.2640E-83  0.4600E+03
 21.620  0.2640E-83  0.4600E+03
 21.640  0.2640E-83  0.4600E+03
 21.660  0.2640E-83  0.4600E+03
 21.680  0.2640E-83  0.4600E+03
 21.700  0.2640E-83  0.4600E+03
 21.720  0.2640E-83  0.4600E+03
 21.740  0.2640E-83  0.4600E+03
 21.760  0.2640E-83  0.4600E+03
 21.780  0.2640E-83  0.4600E+03
 21.800  0.2640E-83  0.4600E+03
 21.820  0.2640E-83  0.4600E+03
 21.840  0.2640E-83  0.4600E+03
 21.860  0.2640E-83  0.4600E+03
 21.880  0.2640E-83  0.4600E+03
 21.900  0.2640E-83  0.4600E+03
 21.920  0.2640E-83  0.4600E+03
 21.940  0.2640E-83  0.4600E+03
 21.960  0.2640E-83  0.4600E+03
 21.980  0.2640E-83  0.4600E+03
 22.000  0.2640E-83  0.4600E+03
 22.020  0.2640E-83  0.4600E+03
 22.040  0.2640E-83  0.4600E+03
 22.060  0.2640E-83  0.4600E+03
 22.080  0.2640E-83  0.4600E+03
 22.100  0.2640E-83  0.4600E+03
 22.120  0.2640E-83  0.4600E+03
 22.140  0.2640E-83  0.4600E+03
 22.160  0.2640E-83  0.4600E+03
 22.180  0.2640E-83  0.4600E+03
 22.200  0.2640E-83  0.4600E+03
 22.220  0.2640E-83  0.4600E+03
 22.240  0.2640E-83  0.4600E+03
 22.260  0.2640E-83  0.4600E+03
 22.280  0.2640E-83  0.4600E+03
 22.300  0.2640E-83  0.4600E+03
 22.320  0.2640E-83  0.4600E+03
 22.340  0.2640E-83  0.4600E+03
 22.360  0.2640E-83  0.4600E+03
 22.380  0.2640E-83  0.4600E+03
 22.400  0.2640E-83  0.4600E+03
 22.420  0.2640E-83  0.4600E+03
 22.440  0.2640E-83  0.4600E+03
 22.460  0.2640E-83  0.4600E+03
 22.480  0.2640E-83  0.4600E+03
 22.500  0.2640E-83  0.4600E+03
 22.520  0.2640E-83  0.4600E+03
 22.540  0.2640E-83  0.4600E+03
 22.560  0.2640E-83  0.4600E+03
 22.580  0.2640E-83  0.4600E+03
 22.600  0.2640E-83  0.4600E+03
 22.620  0.2640E-83  0.4600E+03
 22.640  0.2640E-83  0.4600E+03
 22.660  0.2640E-83  0.4600E+03
 22.680  0.2640E-83  0.4600E+03
 22.700  0.2640E-83  0.4600E+03
 22.720  0.2640E-83  0.4600E+03
 22.740  0.2640E-83  0.4600E+03
 22.760  0.2640E-83  0.4600E+03
 22.780  0.2640E-83  0.4600E+03
 22.800  0.2640E-83  0.4600E+03
 22.820  0.2640E-83  0.4600E+03
 22.840  0.2640E-83  0.4600E+03
 22.860  0.2640E-83  0.4600E+03
 22.880  0.2640E-83  0.4600E+03
 22.900  0.2640E-83  0.4600E+03
 22.920  0.2640E-83  0.4600E+03
 22.940  0.2640E-83  0.4600E+03
 22.960  0.2640E-83  0.4600E+03
 22.980  0.2640E-83  0.4600E+03
 23.000  0.2640E-83  0.4600E+03
 23.020  0.2640E-83  0.4600E+03
 23.040  0.2640E-83  0.4600E+03
 23.060  0.2640E-83  0.4600E+03
 23.080  0.2640E-83  0.4600E+03
 23.100  0.2640E-83  0.4600E+03
 23.120  0.2640E-83  0.4600E+03
 23.140  0.2640E-83  0.4600E+03
 23.160  0.2640E-83  0.4600E+03
 23.180  0.2640E-83  0.4600E+03
 23.200  0.2640E-83  0.4600E+03
 23.220  0.2640E-83  0.4600E+03
 23.240  0.2640E-83  0.4600E+03
 23.260  0.2640E-83  0.4600E+03
 23.280  0.2640E-83  0.4600E+03
 23.300  0.2640E-83  0.4600E+03
 23.320  0.2640E-83  0.4600E+03
 23.340  0.2640E-83  0.4600E+03
 23.360  0.2640E-83  0.4600E+03
 23.380  0.2640E-83  0.4600E+03
 23.400  0.2640E-83  0.4600E+03
 23.420  0.2640E-83  0.4600E+03
 23.440  0.2640E-83  0.4600E+03
 23.460  0.2640E-83  0.4600E+03
 23.480  0.2640E-83  0.4600E+03
 23.500  0.2640E-83  0.4600E+03
 23.520  0.2640E-83  0.4600E+03
 23.540  0.2640E-83  0.4600E+03
 23.560  0.2640E-83  0.4600E+03
 23.580  0.2640E-83  0.4600E+03
 23.600  0.2640E-83  0.4600E+03
 23.620  0.2640E-83  0.4600E+03
 23.640  0.2640E-83  0.4600E+03
 23.660  0.2640E-83  0.4600E+03
 23.680  0.2640E-83  0.4600E+03
 23.700  0.2640E-83  0.4600E+03
 23.720  0.2640E-83  0.4600E+03
 23.740  0.2640E-83  0.4600E+03
 23.760  0.2640E-83  0.4600E+03
 23.780  0.2640E-83  0.4600E+03
 23.800  0.2640E-83  0.4600E+03
 23.820  0.2640E-83  0.4600E+03
 23.840  0.2640E-83  0.4600E+03
 23.860  0.2640E-83  0.4600E+03
 23.880  0.2640E-83  0.4600E+03
 23.900  0.2640E-83  0.4600E+03
 23.920  0.2640E-83  0.4600E+03
 23.940  0.2640E-83  0.4600E+03
 23.960  0.2640E-83  0.4600E+03
 23.980  0.2640E-83  0.4600E+03
 24.000  0.2640E-83  0.4600E+03
 24.020  0.2640E-83  0.4600E+03
 24.040  0.2640E-83  0.4600E+03
 24.060  0.2640E-83  0.4600E+03
 24.080  0.2640E-83  0.4600E+03
 24.100  0.2640E-83  0.4600E+03
 24.120  0.2640E-83  0.4600E+03
 24.140  0.2640E-83  0.4600E+03
 24.160  0.2640E-83  0.4600E+03
 24.180  0.2640E-83  0.4600E+03
 24.200  0.2640E-83  0.4600E+03
 24.220  0.2640E-83  0.4600E+03
 24.240  0.2640E-83  0.4600E+03
 24.260  0.2640E-83  0.4600E+03
 24.280  0.2640E-83  0.4600E+03
 24.300  0.2640E-83  0.4600E+03
 24.320  0.2640E-83  0.4600E+03
 24.340  0.2640E-83  0.4600E+03
 24.360  0.2640E-83  0.4600E+03
 24.380  0.2640E-83  0.4600E+03
 24.400  0.2640E-83  0.4600E+03
 24.420  0.2640E-83  0.4600E+03
 24.440  0.2640E-83  0.4600E+03
 24.460  0.2640E-83  0.4600E+03
 24.480  0.2640E-83  0.4600E+03
 24.500  0.2640E-83  0.4600E+03
 24.520  0.2640E-83  0.4600E+03
 24.540  0.2640E-83  0.4600E+03
 24.560  0.2640E-83  0.4600E+03
 24.580  0.2640E-83  0.4600E+03
 24.600  0.2640E-83  0.4600E+03
 24.620  0.2640E-83  0.4600E+03
 24.640  0.2640E-83  0.4600E+03
 24.660  0.2640E-83  0.4600E+03
 24.680  0.2640E-83  0.4600E+03
 24.700  0.2640E-83  0.4600E+03
 24.720  0.2640E-83  0.4600E+03
 24.740  0.2640E-83  0.4600E+03
 24.760  0.2640E-83  0.4600E+03
 24.780  0.2640E-83  0.4600E+03
 24.800  0.2640E-83  0.4600E+03
 24.820  0.2640E-83  0.4600E+03
 24.840  0.2640E-83  0.4600E+03
 24.860  0.2640E-83  0.4600E+03
 24.880  0.2640E-83  0.4600E+03
 24.900  0.2640E-83  0.4600E+03
 24.920  0.2640E-83  0.4600E+03
 24.940  0.2640E-83  0.4600E+03
 24.960  0.2640E-83  0.4600E+03
 24.980  0.2640E-83  0.4600E+03
 25.000  0.2640E-83  0.4600E+03
 25.020  0.2640E-83  0.4600E+03
 25.040  0.2640E-83  0.4600E+03
 25.060  0.2640E-83  0.4600E+03
 25.080  0.2640E-83  0.4600E+03
 25.100  0.2640E-83  0.4600E+03
 25.120  0.2640E-83  0.4600E+03
 25.140  0.2640E-83  0.4600E+03
 25.160  0.2640E-83  0.4600E+03
 25.180  0.2640E-83  0.4600E+03
 25.200  0.2640E-83  0.4600E+03
 25.220  0.2640E-83  0.4600E+03
 25.240  0.2640E-83  0.4600E+03
 25.260  0.2640E-83  0.4600E+03
 25.280  0.2640E-83  0.4600E+03
 25.300  0.2640E-83  0.4600E+03
 25.320  0.2640E-83  0.4600E+03
 25.340  0.2640E-83  0.4600E+03
 25.360  0.2640E-83  0.4600E+03
 25.380  0.2640E-83  0.4600E+03
 25.400  0.2640E-83  0.4600E+03
 25.420  0.2640E-83  0.4600E+03
 25.440  0.2640E-83  0.4600E+03
 25.460  0.2640E-83  0.4600E+03
 25.480  0.2640E-83  0.4600E+03
 25.500  0.2640E-83  0.4600E+03
 25.520  0.2640E-83  0.4600E+03
 25.540  0.2640E-83  0.4600E+03
 25.560  0.2640E-83  0.4600E+03
 25.580  0.2640E-83  0.4600E+03
 25.600  0.2640E-83  0.4600E+03
 25.620  0.2640E-83  0.4600E+03
 25.640  0.2640E-83  0.4600E+03
 25.660  0.2640E-83  0.4600E+03
 25.680  0.2640E-83  0.4600E+03
 25.700  0.2640E-83  0.4600E+03
 25.720  0.2640E-83  0.4600E+03
 25.740  0.2640E-83  0.4600E+03
 25.760  0.2640E-83  0.4600E+03
 25.780  0.2640E-83  0.4600E+03
 25.800  0.2640E-83  0.4600E+03
 25.820  0.2640E-83  0.4600E+03
 25.840  0.2640E-83  0.4600E+03
 25.860  0.2640E-83  0.4600E+03
 25.880  0.2640E-83  0.4600E+03
 25.900  0.2640E-83  0.4600E+03
 25.920  0.2640E-83  0.4600E+03
 25.940  0.2640E-83  0.4600E+03
 25.960  0.2640E-83  0.4600E+03
 25.980  0.2640E-83  0.4600E+03
 26.000  0.2640E-83  0.4600E+03
 26.020  0.2640E-83  0.4600E+03
 26.040  0.2640E-83  0.4600E+03
 26.060  0.2640E-83  0.4600E+03
 26.080  0.2640E-83  0.4600E+03
 26.100  0.2640E-83  0.4600E+03
 26.120  0.2640E-83  0.4600E+03
 26.140  0.2640E-83  0.4600E+03
 26.160  0.2640E-83  0.4600E+03
 26.180  0.2640E-83  0.4600E+03
 26.200  0.2640E-83  0.4600E+03
 26.220  0.2640E-83  0.4600E+03
 26.240  0.2640E-83  0.4600E+03
 26.260  0.2640E-83  0.4600E+03
 26.280  0.2640E-83  0.4600E+03
 26.300  0.2640E-83  0.4600E+03
 26.320  0.2640E-83  0.4600E+03
 26.340  0.2640E-83  0.4600E+03
 26.360  0.2640E-83  0.4600E+03
 26.380  0.2640E-83  0.4600E+03
 26.400  0.2640E-83  0.4600E+03
 26.420  0.2640E-83  0.4600E+03
 26.440  0.2640E-83  0.4600E+03
 26.460  0.2640E-83  0.4600E+03
 26.480  0.2640E-83  0.4600E+03
 26.500  0.2640E-83  0.4600E+03
 26.520  0.2640E-83  0.4600E+03
 26.540  0.2640E-83  0.4600E+03
 26.560  0.2640E-83  0.4600E+03
 26.580  0.2640E-83  0.4600E+03
 26.600  0.2640E-83  0.4600E+03
 26.620  0.2640E-83  0.4600E+03
 26.640  0.2640E-83  0.4600E+03
 26.660  0.2640E-83  0.4600E+03
 26.680  0.2640E-83  0.4600E+03
 26.700  0.2640E-83  0.4600E+03
 26.720  0.2640E-83  0.4600E+03
 26.740  0.2640E-83  0.4600E+03
 26.760  0.2640E-83  0.4600E+03
 26.780  0.2640E-83  0.4600E+03
 26.800  0.2640E-83  0.4600E+03
 26.820  0.2640E-83  0.4600E+03
 26.840  0.2640E-83  0.4600E+03
 26.860  0.2640E-83  0.4600E+03
 26.880  0.2640E-83  0.4600E+03
 26.900  0.2640E-83  0.4600E+03
 26.920  0.2640E-83  0.4600E+03
 26.940  0.2640E-83  0.4600E+03
 26.960  0.2640E-83  0.4600E+03
 26.980  0.2640E-83  0.4600E+03
 27.000  0.2640E-83  0.4600E+03
 27.020  0.2640E-83  0.4600E+03
 27.040  0.2640E-83  0.4600E+03
 27.060  0.2640E-83  0.4600E+03
 27.080  0.2640E-83  0.4600E+03
 27.100  0.2640E-83  0.4600E+03
 27.120  0.2640E-83  0.4600E+03
 27.140  0.2640E-83  0.4600E+03
 27.160  0.2640E-83  0.4600E+03
 27.180  0.2640E-83  0.4600E+03
 27.200  0.2640E-83  0.4600E+03
 27.220  0.2640E-83  0.4600E+03
 27.240  0.2640E-83  0.4600E+03
 27.260  0.2640E-83  0.4600E+03
 27.280  0.2640E-83  0.4600E+03
 27.300  0.2640E-83  0.4600E+03
 27.320  0.2640E-83  0.4600E+03
 27.340  0.2640E-83  0.4600E+03
 27.360  0.2640E-83  0.4600E+03
 27.380  0.2640E-83  0.4600E+03
 27.400  0.2640E-83  0.4600E+03
 27.420  0.2640E-83  0.4600E+03
 27.440  0.2640E-83  0.4600E+03
 27.460  0.2640E-83  0.4600E+03
 27.480  0.2640E-83  0.4600E+03
 27.500  0.2640E-83  0.4600E+03
 27.520  0.2640E-83  0.4600E+03
 27.540  0.2640E-83  0.4600E+03
 27.560  0.2640E-83  0.4600E+03
 27.580  0.2640E-83  0.4600E+03
 27.600  0.2640E-83  0.4600E+03
 27.620  0.2640E-83  0.4600E+03
 27.640  0.2640E-83  0.4600E+03
 27.660  0.2640E-83  0.4600E+03
 27.680  0.2640E-83  0.4600E+03
 27.700  0.2640E-83  0.4600E+03
 27.720  0.2640E-83  0.4600E+03
 27.740  0.2640E-83  0.4600E+03
 27.760  0.2640E-83  0.4600E+03
 27.780  0.2640E-83  0.4600E+03
 27.800  0.2640E-83  0.4600E+03
 27.820  0.2640E-83  0.4600E+03
 27.840  0.2640E-83  0.4600E+03
 27.860  0.2640E-83  0.4600E+03
 27.880  0.2640E-83  0.4600E+03
 27.900  0.2640E-83  0.4600E+03
 27.920  0.2640E-83  0.4600E+03
 27.940  0.2640E-83  0.4600E+03
 27.960  0.2640E-83  0.4600E+03
 27.980  0.2640E-83  0.4600E+03
 28.000  0.2640E-83  0.4600E+03
 28.020  0.2640E-83  0.4600E+03
 28.040  0.2640E-83  0.4600E+03
 28.060  0.2640E-83  0.4600E+03
 28.080  0.2640E-83  0.4600E+03
 28.100  0.2640E-83  0.4600E+03
 28.120  0.2640E-83  0.4600E+03
 28.140  0.2640E-83  0.4600E+03
 28.160  0.2640E-83  0.4600E+03
 28.180  0.2640E-83  0.4600E+03
 28.200  0.2640E-83  0.4600E+03
 28.220  0.2640E-83  0.4600E+03
 28.240  0.2640E-83  0.4600E+03
 28.260  0.2640E-83  0.4600E+03
 28.280  0.2640E-83  0.4600E+03
 28.300  0.2640E-83  0.4600E+03
 28.320  0.2640E-83  0.4600E+03
 28.340  0.2640E-83  0.4600E+03
 28.360  0.2640E-83  0.4600E+03
 28.380  0.2640E-83  0.4600E+03
 28.400  0.2640E-83  0.4600E+03
 28.420  0.2640E-83  0.4600E+03
 28.440  0.2640E-83  0.4600E+03
 28.460  0.2640E-83  0.4600E+03
 28.480  0.2640E-83  0.4600E+03
 28.500  0.2640E-83  0.4600E+03
 28.520  0.2640E-83  0.4600E+03
 28.540  0.2640E-83  0.4600E+03
 28.560  0.2640E-83  0.4600E+03
 28.580  0.2640E-83  0.4600E+03
 28.600  0.2640E-83  0.4600E+03
 28.620  0.2640E-83  0.4600E+03
 28.640  0.2640E-83  0.4600E+03
 28.660  0.2640E-83  0.4600E+03
 28.680  0.2640E-83  0.4600E+03
 28.700  0.2640E-83  0.4600E+03
 28.720  0.2640E-83  0.4600E+03
 28.740  0.2640E-83  0.4600E+03
 28.760  0.2640E-83  0.4600E+03
 28.780  0.2640E-83  0.4600E+03
 28.800  0.2640E-83  0.4600E+03
 28.820  0.2640E-83  0.4600E+03
 28.840  0.2640E-83  0.4600E+03
 28.860  0.2640E-83  0.4600E+03
 28.880  0.2640E-83  0.4600E+03
 28.900  0.2640E-83  0.4600E+03
 28.920  0.2640E-83  0.4600E+03
 28.940  0.2640E-83  0.4600E+03
 28.960  0.2640E-83  0.4600E+03
 28.980  0.2640E-83  0.4600E+03
 29.000  0.2640E-83  0.4600E+03
 29.020  0.2640E-83  0.4600E+03
 29.040  0.2640E-83  0.4600E+03
 29.060  0.2640E-83  0.4600E+03
 29.080  0.2640E-83  0.4600E+03
 29.100  0.2640E-83  0.4600E+03
 29.120  0.2640E-83  0.4600E+03
 29.140  0.2640E-83  0.4600E+03
 29.160  0.2640E-83  0.4600E+03
 29.180  0.2640E-83  0.4600E+03
 29.200  0.2640E-83  0.4600E+03
